259,0.9,2.4,1.4,0.5,0.1,1.0,3.7
260,3.5,0.8,1.1,0.3,0.3,1.7,2.5
261,8.7,1.2,1.4,0.5,0.9,2.5,12.5
262,5.1,2.3,1.8,1.3,0.5,2.3,11.6
263,3.7,1.8,1.4,1.4,0.2,2.2,14.5
264,8.2,5.0,3.5,1.0,1.2,1.9,28.2
265,3.9,1.6,0.4,0.7,0.3,1.8,3.2
266,9.9,2.4,1.8,0.8,0.5,2.1,16.0
267,2.0,1.1,1.0,0.5,0.1,1.5,9.3
268,2.6,1.0,0.9,0.2,0.8,1.4,3.9
269,2.0,0.0,0.2,0.0,0.0,0.4,1.8
270,3.8,4.2,2.3,1.7,0.2,2.6,18.2
271,1.5,1.6,0.7,0.3,0.0,1.4,3.0
272,3.8,2.1,1.7,0.8,0.6,1.9,22.1
273,3.7,2.8,2.0,0.9,0.2,1.7,17.6
274,5.4,0.4,0.6,0.5,0.9,2.4,6.8
275,1.5,0.6,0.8,0.5,0.2,0.9,2.6
276,4.1,0.7,0.7,0.3,0.4,1.8,6.5
277,7.3,1.3,1.7,0.7,1.9,2.8,14.3
278,3.1,1.6,0.8,0.8,0.4,1.2,4.5
279,3.3,2.1,1.2,0.8,0.4,2.0,9.2
280,4.7,6.4,2.9,2.1,0.4,2.7,21.2
281,3.8,1.1,0.9,0.3,0.8,1.6,4.8
282,2.1,0.4,0.5,0.4,0.1,1.8,3.4
283,3.0,4.7,2.3,1.1,0.3,2.0,19.6
284,8.5,1.5,1.3,0.5,1.1,2.0,18.0
285,1.4,1.1,0.7,0.3,0.1,1.3,2.4
286,3.2,1.9,1.4,0.6,0.1,2.0,8.3
287,2.2,0.9,1.0,0.4,0.1,1.8,8.2
288,3.5,2.5,0.7,0.9,0.3,2.2,7.6
289,5.0,0.7,0.7,0.9,0.4,2.0,5.5
290,5.4,1.0,0.9,0.3,0.5,1.9,5.4
291,7.4,6.8,3.3,1.4,0.6,1.9,25.3
292,1.7,1.2,0.8,0.6,0.1,1.6,6.4
293,0.9,1.4,1.1,0.4,0.1,0.5,2.5
294,1.7,0.4,0.5,0.2,0.2,1.5,1.8
295,2.5,2.5,1.6,0.9,0.3,1.6,15.3
296,2.3,0.4,0.5,0.6,0.3,1.3,3.1
297,1.6,0.2,0.4,0.4,0.4,1.0,2.2
298,0.3,0.1,0.3,0.0,0.0,0.1,1.2
299,4.8,0.9,0.9,0.6,0.4,2.3,8.7
300,3.1,1.1,0.5,0.2,0.1,1.9,7.0
301,6.0,1.9,1.1,1.0,0.4,1.6,12.3
302,2.5,3.1,1.7,1.1,0.2,1.7,9.6
303,7.0,3.8,2.3,1.0,1.3,2.7,16.6
304,1.7,3.4,1.5,0.5,0.1,1.4,4.5
305,9.9,1.4,1.6,0.6,1.3,2.6,13.5
306,1.7,1.9,1.2,0.5,0.0,1.3,10.2
307,5.1,2.5,1.8,0.8,0.3,2.1,14.1
308,4.2,3.0,1.3,1.5,0.3,3.0,9.1
309,2.5,1.4,0.8,0.8,0.1,1.5,9.7
310,2.6,3.8,1.8,1.4,0.2,3.0,10.3
311,2.2,1.4,1.2,0.5,0.2,1.6,6.1
312,2.0,1.5,0.9,0.6,0.2,1.5,5.9
313,5.5,1.9,2.1,0.9,0.5,2.9,12.0
314,3.3,0.8,0.9,0.3,0.5,1.6,7.1
315,6.4,1.4,0.8,0.7,1.0,1.6,11.7
316,7.7,2.8,1.9,0.8,1.0,3.1,9.1
317,5.5,2.1,1.6,1.0,0.8,3.1,10.0
318,0.9,0.3,0.1,0.2,0.0,0.5,2.5
319,2.1,4.4,1.5,0.6,0.1,2.3,7.5
320,3.6,0.9,0.8,0.6,0.4,1.6,6.4
321,2.5,0.8,0.4,0.6,0.3,1.9,5.0
322,5.1,1.5,1.3,0.1,0.3,3.0,8.4
323,4.9,0.8,1.2,0.6,0.5,2.0,12.8
324,5.1,5.2,2.8,1.5,0.8,3.0,11.5
325,6.4,1.3,1.1,0.4,0.4,1.3,12.7
326,2.9,6.1,1.5,1.2,0.3,1.8,15.3
327,2.7,1.3,0.8,0.5,0.3,2.1,7.2
328,1.1,0.9,0.4,0.3,0.1,1.1,1.3
329,2.0,0.6,0.5,0.2,0.5,1.2,3.3
330,2.7,1.0,0.6,0.3,0.2,1.4,6.2
331,3.8,0.3,0.7,0.3,0.8,1.2,5.1
332,3.8,1.1,1.1,0.4,0.3,2.0,12.2
333,0.9,0.2,0.4,0.1,0.1,0.5,1.3
334,1.8,2.4,1.4,0.3,0.1,1.5,8.2
335,3.3,4.7,2.5,1.9,0.5,2.1,13.8
336,1.7,0.4,0.4,0.3,0.3,1.2,3.6
337,5.5,0.7,1.1,0.4,1.4,2.6,10.3
338,0.0,2.0,0.0,0.5,0.0,2.5,0.0
339,0.8,0.0,0.6,0.0,0.0,0.8,1.6
340,3.5,1.4,0.8,0.4,0.4,2.6,5.1
341,4.5,1.7,1.3,0.9,0.5,2.7,9.2
342,8.1,1.8,2.4,1.8,1.5,2.9,11.1
343,2.9,0.9,0.8,0.3,0.3,1.8,2.1
344,1.8,0.6,0.6,0.4,0.1,0.9,7.3
345,6.1,5.8,2.9,0.9,0.6,1.6,14.9
346,2.5,1.9,1.3,0.6,0.3,1.6,8.5
347,7.0,2.4,1.3,1.0,0.6,2.6,10.0
348,5.5,1.5,1.5,0.9,0.7,2.3,11.8
349,1.8,0.9,0.8,0.1,0.0,1.8,4.5
350,8.9,2.8,1.9,0.8,1.1,2.7,18.2
351,3.9,0.4,0.6,0.3,0.3,1.9,3.6
352,2.3,1.0,0.7,0.6,0.2,1.2,5.6
353,3.4,3.7,1.7,0.8,0.1,2.3,10.6
354,2.6,2.9,1.8,1.2,0.2,3.1,7.8
355,6.1,0.4,0.9,0.3,0.3,1.8,4.0
356,5.9,1.4,1.4,0.8,0.2,2.2,11.8
357,2.1,0.3,0.6,0.4,0.4,1.3,3.7
358,5.2,1.6,0.9,1.4,0.4,2.2,11.6
359,2.6,0.6,0.6,0.5,0.2,2.1,6.2
360,6.2,2.2,1.4,1.3,0.2,2.5,8.0
361,1.9,2.2,0.8,0.9,0.0,1.4,2.5
362,0.9,0.3,0.3,0.1,0.0,0.2,1.1
363,3.5,3.4,1.3,1.3,0.4,3.3,9.9
364,4.3,1.2,0.8,0.7,0.4,1.6,6.9
365,2.0,2.8,0.9,0.7,0.1,1.3,8.5
366,11.0,4.1,2.3,0.6,2.0,2.1,16.5
367,7.0,4.1,3.3,1.9,0.4,2.8,23.1
368,9.0,3.3,2.4,1.8,1.7,2.9,17.1
369,2.7,1.0,0.9,0.5,0.3,1.9,6.1
370,1.3,3.3,1.4,0.8,0.2,1.2,3.3
371,3.2,0.5,0.5,0.5,0.4,1.7,5.2
372,1.0,0.4,0.3,0.4,0.1,0.8,2.7
373,6.0,11.7,3.9,2.0,0.1,2.4,11.9
374,1.0,0.0,0.0,0.0,0.0,1.0,4.0
375,2.5,2.9,1.4,0.6,0.1,1.2,9.9
376,1.9,2.0,1.1,0.5,0.4,1.6,5.9
377,1.3,0.6,0.4,0.4,0.2,1.0,3.1
378,1.2,0.5,0.2,0.3,0.5,0.2,2.7
379,1.5,2.1,1.3,0.8,0.0,1.5,5.9
380,1.1,1.5,0.6,0.3,0.2,0.7,3.3
381,3.2,3.6,1.5,0.9,0.2,1.8,9.5
382,1.8,0.7,0.2,0.3,0.1,0.8,3.3
383,3.2,6.2,2.8,0.7,0.1,2.4,18.8
384,1.7,0.8,0.6,0.4,0.2,1.7,5.5
385,2.6,0.6,0.6,0.4,0.8,1.8,5.6
386,4.3,8.7,2.5,2.1,0.1,2.6,10.1
387,6.3,1.4,2.1,1.6,0.6,3.5,12.8
388,2.9,0.6,0.5,0.2,0.4,1.7,3.5
389,7.3,1.4,1.6,0.2,1.6,2.2,10.3
390,3.4,2.7,1.6,0.9,0.2,2.6,14.5
391,2.7,2.4,1.3,0.7,0.1,1.3,8.9
392,5.3,1.5,0.9,1.3,0.6,2.1,5.8
393,1.6,2.4,1.1,1.2,0.2,2.6,5.3
394,4.9,1.2,0.9,0.4,1.4,3.1,5.9
395,6.5,1.7,2.0,1.4,0.7,2.6,17.2
396,11.0,1.5,1.9,0.7,2.2,2.7,9.1
397,0.6,0.7,0.5,0.3,0.1,0.3,1.5
398,7.8,10.4,4.3,2.0,0.3,2.5,23.5
399,6.0,1.1,1.4,0.6,0.4,1.7,17.0
400,2.6,0.3,0.6,0.2,0.6,1.7,3.4
401,3.4,0.6,0.5,0.4,0.3,1.1,4.2
402,3.6,0.3,0.7,0.2,1.1,1.6,3.7
403,0.3,0.0,0.0,0.3,0.0,0.0,0.0
404,1.0,0.1,0.3,0.2,0.2,0.4,0.9
405,2.4,1.4,0.7,0.6,0.1,1.4,4.9
406,1.8,0.9,1.0,0.4,0.1,1.2,11.1
407,6.8,0.8,1.4,0.5,1.9,2.7,12.6
408,1.5,0.9,0.6,0.2,0.1,0.7,2.4
409,1.4,1.5,0.8,0.5,0.1,0.9,6.8
410,3.3,0.6,0.9,0.3,0.1,1.1,10.5
411,1.0,1.8,0.8,0.4,0.0,0.7,3.7
412,2.3,4.4,1.9,1.2,0.2,1.6,7.3
413,2.2,3.0,1.0,0.7,0.3,1.8,6.3
414,1.7,0.4,0.7,0.1,0.1,1.0,1.6
415,2.5,3.6,1.8,0.7,0.1,1.4,8.6
416,2.8,1.0,0.6,0.6,0.2,1.2,4.2
417,1.2,1.1,1.0,0.2,0.0,1.1,2.5
418,1.4,1.8,0.6,0.3,0.0,1.7,4.8
419,4.3,1.9,1.0,0.4,0.5,1.9,6.0
420,4.2,1.6,1.6,0.8,0.2,2.4,8.1
421,5.4,6.7,3.3,2.1,0.2,2.0,30.1
422,1.5,3.4,1.4,0.4,0.1,1.2,4.4
